,CAABCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,,N/A,,,,,N/A,,,,65.54,6344.73,,,,,N/A,,,,,N/A,342.08,N/A,N/A,N/A,,,,N/A,,N/A,N/A,,,292.17,N/A,1831.98,,N/A,157.71,N/A,,,,N/A,,N/A,,N/A,670.64,148.37,N/A,282.68,126.16,,N/A,,,N/A,,,,N/A,,N/A,0.00,,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,,,,,,N/A,N/A,N/A,,,N/A,,,91.00,,373.46,,,,,,,N/A,2071.56,,7451.78,,154.30,2440.94,N/A,N/A,245.35,,,N/A,N/A,78.40,107.70,121.34,,61.50,,N/A,,,,N/A,,N/A,247.30,N/A,936.10,,,,,,,N/A,474.30,3267.00,542.50,,122.50,N/A,,N/A,873510.61,453.00,19516.22,N/A,8437.51,,,,N/A,N/A,,,,,,N/A,,,N/A,,,,,N/A,N/A,13252.97,N/A,62738.53,,1533.52,N/A,,212.70,,,299.00,2133.80,1628.42,N/A,206.28,N/A,2370.91,,N/A,N/A,,,N/A,,,N/A,N/A,,,,,1478.20,1251.50,N/A,697.63,N/A,5389.19,N/A,38893.14,,73525.48,17246.20,,64623.44,N/A,52754.88,N/A,3182.48,152.28,88.86,,,6672.98,N/A,N/A,1645.90,,3054.98,,292.70,N/A,N/A,,N/A,,,,,N/A,N/A,,2605.66,5276.72,25377.25,6301.70,,,,,,N/A,,,,,4300.68,N/A,N/A,,2149.39,19779.76,N/A,2122.67,310.90,15037.94,133.07,66574.37,330272.58,N/A,,183.00,553.55,N/A,N/A,3687.59,N/A,N/A,N/A,N/A,,N/A,122.95,1427.89,11236.28,184.00,64.29,N/A,,830.90,N/A,N/A,,N/A,1462.00,86.00,,,,,,,,N/A,N/A,,,N/A,,,,,228.50,N/A,,,N/A,N/A,,,,369.67,501.28,,501.00,N/A,14.50,35.20,,,13650.12,,,N/A,,,N/A,,,32481.69,,,,,,,,,N/A,,,N/A,1827.34,81.78,,288532.60,,,2093.45,N/A,1062.94,7550.22,22719.60,4457.21,1020.67,30880.10,416.93,,45.60,17160.47,1997.20,N/A,,N/A,202.10,1867.93,,,,,,N/A,N/A,,3629.65,N/A,3722.50,868.00,N/A,,5250.68,,,15480.97,,,N/A,610.60,2253504.91
2011-12,,N/A,,,,,N/A,,,,N/A,5823.29,,,N/A,,,,,,N/A,,449.19,N/A,N/A,N/A,,,,N/A,,,N/A,,N/A,495.01,,3253.60,,,180.98,N/A,,,N/A,,,,,N/A,N/A,N/A,,1803.86,433.26,,,,N/A,N/A,,,,N/A,,N/A,N/A,,,,,,N/A,,,N/A,,,,N/A,,,,,,,,,,N/A,,,,,,,86.00,,435.80,N/A,,,,,,N/A,1699.02,,3805.60,,N/A,N/A,N/A,N/A,214.50,,,,N/A,132.12,188.00,150.20,,N/A,,226.20,N/A,,,N/A,,N/A,313.30,N/A,1338.28,,,,,,,,239.10,N/A,546.00,,N/A,N/A,N/A,N/A,783482.40,N/A,18720.64,N/A,7254.71,,N/A,,,,,,,N/A,,,,,N/A,,,,,,N/A,8717.10,N/A,44332.89,,472.00,N/A,,510.80,,,299.00,1916.79,1102.38,,263.74,,1389.56,N/A,N/A,N/A,,,,,,115.00,N/A,,,N/A,N/A,2692.90,1167.66,N/A,565.08,N/A,5882.70,N/A,36076.56,,54072.23,15437.98,,51963.38,N/A,54666.56,N/A,2472.68,224.62,59.00,,,5427.56,N/A,N/A,2035.20,,2883.80,,N/A,N/A,,,11.30,,,,N/A,,N/A,,2456.31,5075.89,27732.16,2440.00,,,N/A,,,,N/A,,,,2579.30,N/A,,,2353.30,19486.18,,2058.65,216.52,13927.02,235.60,57929.15,305582.08,,,77.40,1137.03,N/A,N/A,1813.73,N/A,N/A,N/A,N/A,N/A,N/A,106.00,525.19,10153.58,N/A,128.75,N/A,N/A,532.40,N/A,N/A,,,1694.05,59.00,,,N/A,,,,,,N/A,N/A,N/A,N/A,,,,,164.50,,,,N/A,,,,,243.00,387.34,,218.00,N/A,N/A,26.28,N/A,N/A,11960.13,,,N/A,,,,,,22302.20,,,N/A,,,,,,,,,N/A,2027.16,N/A,N/A,269829.23,,N/A,1204.78,N/A,729.50,6529.10,23333.41,7822.65,806.68,29296.37,359.12,N/A,185.00,11915.18,1347.32,N/A,,N/A,152.38,363.97,,,,N/A,,13.50,N/A,N/A,4234.53,,2985.00,411.70,N/A,,4188.80,,,11360.12,,,,600.30,2010691.18
2012-13,,,,N/A,,,N/A,,N/A,,N/A,7129.85,,,N/A,,,,,,,N/A,248.07,,,N/A,,N/A,,N/A,,,N/A,,,342.44,,N/A,,N/A,181.78,,,,,,,,,N/A,N/A,N/A,,N/A,N/A,,,,N/A,N/A,,,,,,N/A,0.00,,,,,,,,,N/A,,,,N/A,,,,,,,,,645.40,N/A,N/A,,N/A,,,,116.00,,42.20,,,,,,,N/A,1091.22,,4432.88,,N/A,N/A,,N/A,442.68,,,,,119.69,139.80,91.00,N/A,11.50,,308.80,,,N/A,N/A,,N/A,215.00,N/A,1202.74,N/A,,,,,,,312.50,108.00,665.55,,47.20,N/A,,N/A,810963.56,N/A,19974.54,N/A,7591.32,,,,N/A,N/A,,,,,,,,,N/A,,,,,,N/A,8253.60,,38968.60,N/A,367.54,113.40,,464.20,,,N/A,2332.68,855.08,,199.81,,919.65,N/A,N/A,N/A,,N/A,,,,,N/A,,,N/A,,553.30,1012.61,,246.40,N/A,7378.65,,33256.86,,55500.57,25185.62,,58801.26,16.00,48964.61,N/A,2640.83,389.60,N/A,,,4204.84,N/A,N/A,716.48,N/A,3540.70,,306.60,N/A,N/A,N/A,33.90,,,,,,N/A,,2488.43,10709.36,27410.14,1930.26,,,,,,N/A,,,N/A,,2805.17,,N/A,,1637.21,19326.24,,2456.12,341.80,11012.79,255.15,63700.97,290215.41,,,209.40,1154.85,N/A,N/A,1614.10,,,N/A,N/A,N/A,,58.50,529.67,13770.12,718.17,132.30,N/A,,474.60,N/A,712.20,,,4441.00,N/A,,,N/A,,,N/A,,,,,,N/A,,N/A,,,173.04,,,,N/A,N/A,,,,287.00,646.68,,778.00,N/A,21.00,N/A,N/A,,9566.34,N/A,,N/A,,,N/A,N/A,N/A,22878.49,,,N/A,,,,,N/A,,,N/A,N/A,2046.66,N/A,,269948.25,,N/A,1083.22,N/A,670.20,7741.05,49071.95,6393.54,1089.29,29806.30,116.00,N/A,1522.00,9336.47,1170.88,0.00,,N/A,191.00,4.00,,N/A,,N/A,,N/A,N/A,,3005.75,N/A,N/A,N/A,N/A,,3836.20,,,11921.35,,,N/A,110.50,2053306.13
2013-14,,,,N/A,,,N/A,,,,N/A,5712.15,,,N/A,,,,,,,N/A,472.28,N/A,,N/A,,,,N/A,,,N/A,,,513.94,,N/A,,N/A,,,,,,,,,,N/A,N/A,N/A,,N/A,N/A,,,,,N/A,,,,,,N/A,0.00,N/A,,,,,,N/A,,N/A,,,,N/A,,,,,,,,,N/A,,,,N/A,,,N/A,86.00,,65.92,,,,,,,,930.88,,3296.40,,N/A,N/A,N/A,,254.50,,,,N/A,67.80,265.50,764.40,N/A,220.50,,389.20,,,N/A,N/A,,N/A,332.60,N/A,817.20,,,N/A,,,,N/A,215.60,1541.00,699.00,,200.90,N/A,,N/A,905523.60,222.58,20316.12,1231.00,7613.27,,,,,N/A,,,,,,,,,N/A,,,,,,,10468.82,N/A,54943.87,,529.80,N/A,,189.90,,,N/A,1939.90,772.62,,36.50,,713.55,,N/A,N/A,,,,N/A,,N/A,75.00,,,,,880.70,483.25,N/A,399.38,N/A,10420.15,N/A,45008.75,,53614.09,22294.05,,63430.71,27.10,40775.60,100.00,1912.55,242.40,18.72,,N/A,6660.22,,N/A,1943.54,N/A,6602.40,,321.80,1066.60,N/A,,69.70,,,,N/A,,N/A,,2279.47,10924.52,26102.85,2415.85,,,,,,N/A,N/A,N/A,,,2155.83,N/A,N/A,,1390.77,13707.46,,2706.70,469.96,10284.69,549.49,66150.36,283730.06,,N/A,N/A,821.75,N/A,N/A,613.68,N/A,N/A,N/A,N/A,,N/A,202.00,229.48,11939.80,88.00,65.60,N/A,,334.80,N/A,242.35,,,557.00,,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,,,,N/A,,,119.80,,,,N/A,N/A,,,N/A,110.00,47.00,,77.00,N/A,25.10,78.20,N/A,,12057.61,N/A,,N/A,,,N/A,,,21186.21,N/A,,N/A,,,,,,,,N/A,N/A,1721.18,N/A,,276821.20,,N/A,1150.15,N/A,448.37,7301.61,50564.67,5154.75,828.74,27842.17,N/A,N/A,100.22,10389.05,1193.34,N/A,,N/A,30.00,2630.00,,,,N/A,,N/A,,,2390.57,N/A,1720.50,N/A,N/A,,3967.80,,,16488.10,,,N/A,85.80,2168604.19
2014-15,,,,,,,N/A,,,,N/A,4553.31,,,,,,,,,N/A,N/A,234.98,N/A,,N/A,,,,N/A,,,,,,711.06,,N/A,,N/A,N/A,,,,,,,,,,N/A,N/A,,N/A,,,,,,,,,,,,,N/A,,,,,,,N/A,,N/A,,,N/A,,,,,,,,,,N/A,,N/A,,,,,N/A,38.80,,25.60,,,,,,,,419.00,N/A,3604.17,,240.50,32.60,N/A,,271.90,,N/A,,,102.90,74.30,1525.80,N/A,N/A,N/A,311.80,,,,,,N/A,211.85,N/A,788.26,,,N/A,,,,,443.59,N/A,1057.20,,120.00,,N/A,N/A,818402.03,N/A,21240.11,741.00,9744.39,,,,,N/A,,,,,,,,,N/A,,,,,,N/A,11751.24,,53608.92,N/A,495.04,N/A,,142.50,,,N/A,2381.86,250.10,,99.54,,807.50,,,N/A,,,N/A,,,,N/A,,,N/A,N/A,969.10,568.30,,654.86,N/A,6938.45,,50235.63,,53456.97,19817.62,,76826.21,,43529.68,682.90,1932.64,225.86,N/A,,451.29,7729.67,N/A,N/A,1421.23,N/A,9189.65,,259.20,1239.50,,,44.00,,N/A,,,,,N/A,2106.82,13304.71,21181.25,4572.42,,N/A,,N/A,,,N/A,,,N/A,1266.98,,N/A,,2072.53,14492.06,N/A,1275.58,330.98,10024.08,167.98,66906.10,268317.30,,,65.80,1747.20,111.40,N/A,698.40,N/A,N/A,N/A,N/A,N/A,N/A,375.70,550.75,22168.98,354.81,77.50,,,2380.40,,N/A,,,2033.00,N/A,,N/A,,,,N/A,,N/A,N/A,N/A,,,,,,,184.00,,,,N/A,,,,,101.70,338.75,,244.50,N/A,41.50,68.10,,,10675.15,N/A,,N/A,,,N/A,,N/A,19622.75,N/A,,,,,,,N/A,,,N/A,N/A,1162.52,N/A,,280423.70,,,1121.66,N/A,172.10,4024.64,47337.87,7923.86,620.16,34288.72,328.70,N/A,301.30,12881.06,1737.22,89.00,,N/A,100.00,6507.00,,,,N/A,,N/A,,N/A,3210.56,,2249.40,N/A,,,3673.40,,,22633.52,,,,503.10,2114945.86
2015-16,,,,,,,,,,,N/A,4978.91,,,,,,,,,,,364.93,N/A,,N/A,,,,N/A,,,N/A,,,733.38,,N/A,,,N/A,N/A,,,N/A,,,38.74,,N/A,N/A,N/A,,N/A,N/A,,,,N/A,N/A,,,,,,,0.00,,,,,,,,,N/A,,,,,,,N/A,,,,,,N/A,N/A,N/A,N/A,,,,,107.60,,71.70,,,,,,,N/A,918.00,,3865.04,,228.40,1722.61,N/A,,352.60,,N/A,,N/A,98.10,73.90,1514.70,,205.38,,450.60,N/A,,,,,N/A,117.95,N/A,804.60,N/A,N/A,N/A,,,,,481.20,369.00,1194.42,N/A,74.50,,N/A,N/A,871506.30,N/A,27092.26,1403.20,7995.22,,,,,N/A,,,,,N/A,,,,N/A,,,,,,,9650.41,,52401.77,,917.08,N/A,N/A,100.50,,,N/A,3407.03,2960.78,N/A,35.48,,315.00,N/A,N/A,98.00,,,,,N/A,,N/A,,,,,1918.95,628.86,N/A,1080.88,N/A,9288.03,N/A,53764.57,,46793.10,15754.35,,88028.03,31.00,39850.95,1023.25,2204.55,185.78,21.58,N/A,N/A,6350.70,N/A,N/A,1289.90,N/A,9259.75,,571.30,2007.30,,,N/A,,N/A,N/A,,,N/A,N/A,1911.45,10683.96,21798.91,4184.62,,,,,,N/A,N/A,,,,1752.42,,N/A,N/A,3300.17,17473.73,N/A,1378.84,590.46,11705.50,169.50,60082.50,229431.71,,,99.60,1011.00,148.20,3735.78,785.78,N/A,N/A,N/A,N/A,N/A,N/A,252.25,963.07,24912.83,780.18,181.50,N/A,,6430.30,,2204.00,,,2061.00,N/A,,N/A,,,,N/A,,N/A,N/A,8.00,,N/A,,,,,140.94,,,N/A,N/A,,,,,213.42,748.49,,170.00,N/A,128.80,113.54,N/A,N/A,7420.69,,,N/A,,,N/A,,,17794.26,N/A,,N/A,,,,,N/A,,,N/A,,1069.71,,,245001.46,,,911.10,,662.08,5489.76,53969.83,7448.45,769.51,35684.40,347.00,N/A,596.60,14446.73,1978.40,23.00,,N/A,148.19,120.99,,N/A,,N/A,,N/A,N/A,,3237.38,,2101.40,N/A,N/A,,2878.40,,N/A,15916.34,,,824.90,219.40,2115177.25
2016-17,,N/A,,,,,N/A,,N/A,,N/A,11414.05,N/A,,,,,,N/A,,,N/A,97.79,N/A,N/A,N/A,,,,N/A,,,,,,624.96,,N/A,,N/A,,N/A,,,N/A,,N/A,N/A,,,N/A,N/A,,N/A,,,N/A,,,,,,N/A,,,,12.12,,,,,N/A,,,,N/A,,,,,,N/A,,,N/A,,,N/A,685.00,N/A,,N/A,,,,,62.00,,75.00,,,,,,N/A,N/A,2302.18,,6866.01,,270.40,5163.04,62.60,,107.23,N/A,,N/A,N/A,14.00,44.40,1232.00,N/A,89.50,,465.80,,,,,N/A,N/A,39.70,N/A,1033.60,N/A,N/A,N/A,,,,,380.10,N/A,1497.90,,80.50,,N/A,N/A,918683.19,N/A,23301.35,1266.12,9237.26,,,,,N/A,,,,N/A,,,,,N/A,,,,,,76.50,16869.15,N/A,49039.14,,789.95,N/A,N/A,259.00,,,202.00,4212.89,10782.68,N/A,58.55,,140.00,,N/A,N/A,,N/A,N/A,N/A,,,N/A,N/A,,N/A,,1800.50,513.44,,346.60,N/A,8725.45,141.00,62718.80,,47985.57,17181.35,,103611.27,205.00,29336.08,721.00,2386.25,75.60,N/A,,N/A,4819.38,N/A,N/A,1803.31,N/A,12598.80,,365.50,1481.00,N/A,,26.80,,N/A,N/A,,N/A,N/A,N/A,1084.34,7047.38,19368.48,7133.28,,N/A,,N/A,,N/A,,,,,1771.50,,N/A,,3911.51,17118.20,N/A,3060.08,870.70,9562.11,339.04,58569.15,214837.58,,,N/A,878.25,93.90,534.63,746.23,N/A,25.00,,N/A,N/A,61.00,223.20,1409.80,30908.82,N/A,85.00,,N/A,5813.70,N/A,12216.80,,,3194.00,N/A,,N/A,N/A,,,N/A,,N/A,N/A,N/A,,N/A,,,,,184.84,N/A,,,N/A,N/A,,,,676.60,674.19,,360.80,N/A,48.30,53.57,N/A,N/A,4462.16,N/A,,N/A,,,N/A,,,17249.35,,,N/A,,,,,N/A,N/A,,,,1218.90,N/A,N/A,255450.32,,,841.57,,340.62,6972.84,10815.21,6823.70,814.17,30453.41,379.84,N/A,1680.30,9087.93,2752.16,N/A,,N/A,163.38,17709.00,,N/A,,N/A,,N/A,N/A,,1862.04,,N/A,N/A,N/A,,2852.40,,,11393.50,,,N/A,1013.80,2162591.73
2017-18,,N/A,,,,,N/A,,,,,7065.05,,,N/A,,,,,,N/A,N/A,229.73,N/A,N/A,N/A,,,,N/A,,N/A,103.09,,,347.80,,N/A,,N/A,N/A,N/A,,N/A,,,,N/A,N/A,N/A,1707.70,109.67,360.98,N/A,N/A,0.00,N/A,,N/A,N/A,,,,,,N/A,3.00,,,,,,N/A,N/A,,N/A,N/A,,,,,,,,N/A,,,,N/A,N/A,N/A,,,N/A,,,343.20,N/A,58.34,,,N/A,,,,,5228.04,,4546.85,,373.30,529.70,N/A,N/A,109.90,,,N/A,N/A,131.30,44.50,2175.90,,166.80,,315.90,,,,N/A,,N/A,124.60,50.00,1714.10,,N/A,,,,,,418.40,266.00,711.80,,126.10,N/A,,N/A,907962.79,N/A,23749.89,412.90,6869.83,,,,,N/A,,N/A,,N/A,,,,,N/A,,,N/A,N/A,,N/A,19673.90,N/A,56757.54,N/A,682.90,N/A,N/A,265.00,N/A,,N/A,2657.26,9053.06,,35.70,,N/A,N/A,N/A,,,N/A,N/A,,N/A,N/A,247.30,,,N/A,,1836.50,589.00,N/A,598.14,N/A,6193.52,N/A,47093.20,,55957.62,16847.00,N/A,114754.08,21.80,24773.05,439.50,2118.00,169.50,N/A,,N/A,7737.63,N/A,218.48,804.92,N/A,9328.33,,123.00,618.00,N/A,,64.80,,N/A,N/A,N/A,,N/A,N/A,2510.73,6348.77,21449.13,8576.28,,N/A,,,,N/A,N/A,,,N/A,3724.38,N/A,N/A,N/A,3890.88,12342.99,N/A,3060.59,964.30,10247.93,632.52,62381.99,249496.52,,,122.10,1331.70,570.20,N/A,1310.55,N/A,61.50,N/A,36.00,N/A,127.10,528.40,1601.18,13099.92,279.65,275.40,N/A,N/A,13938.40,N/A,28436.39,,N/A,3167.50,N/A,,N/A,,N/A,,,N/A,N/A,N/A,N/A,,N/A,,,,N/A,240.34,,N/A,N/A,N/A,,,,,144.80,267.24,,50.50,N/A,107.20,153.50,27.60,,6179.51,N/A,,N/A,,,,,,18641.29,,,N/A,,,,,N/A,N/A,,,,645.60,N/A,,281768.76,,,646.02,N/A,507.83,12972.59,14710.34,5124.65,743.95,35813.94,1233.60,N/A,254.30,7616.04,1953.87,N/A,,N/A,N/A,11605.63,,N/A,,,,,N/A,,2042.67,,N/A,N/A,,75.00,6150.95,,,8501.85,,,,376.14,2225964.67
2018-19,,N/A,,,,,N/A,,,,N/A,2632.17,,,,,,,,N/A,N/A,,,N/A,N/A,N/A,,N/A,,N/A,,,N/A,N/A,N/A,N/A,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,2023.23,N/A,964.66,N/A,61.42,13.28,N/A,,N/A,N/A,,,N/A,,,,5.00,,,,,,,,,N/A,N/A,,,,,,,N/A,N/A,,,N/A,N/A,,N/A,N/A,,N/A,,,308.10,,36.56,,,,,,N/A,N/A,6936.70,,7539.70,N/A,225.60,1842.36,N/A,,427.70,,,N/A,N/A,129.50,61.70,482.00,N/A,202.40,,140.50,,,,,,45.00,179.45,62.10,5129.45,,N/A,,,,,,603.00,511.00,707.50,N/A,285.70,N/A,,N/A,806718.25,N/A,10384.14,2545.50,7822.60,,,,,N/A,,,,N/A,,,,,N/A,,,,,,N/A,14086.50,N/A,54560.53,,371.60,N/A,N/A,172.40,,,113.48,1828.50,8647.55,N/A,106.10,,452.80,79.40,N/A,N/A,,,,,N/A,N/A,391.46,,,N/A,N/A,1517.50,446.50,,115.00,N/A,2663.30,N/A,38854.44,N/A,48537.38,14863.45,N/A,81692.38,78.10,30539.46,853.00,2806.55,272.10,11.00,,829.50,7147.55,,66.00,1670.39,52.00,2027.04,N/A,164.60,1090.00,,N/A,71.50,,,N/A,N/A,,1011.40,N/A,4714.29,2950.98,17033.01,6582.10,,N/A,,N/A,,N/A,N/A,,,,5538.24,N/A,38.50,,4177.19,4019.46,N/A,3237.10,1536.65,6882.56,1337.53,66549.66,224868.58,,,161.60,1700.65,347.00,N/A,943.60,28.00,178.60,22.00,46.70,,145.90,343.80,2045.88,12515.90,228.00,138.00,N/A,N/A,4723.80,N/A,132354.01,,N/A,1008.00,N/A,N/A,N/A,,N/A,,N/A,,,N/A,N/A,,N/A,,,,N/A,170.80,,,N/A,N/A,,,,,369.60,229.30,,1370.20,273.00,15.30,22.00,46.50,,9406.39,,,117.00,,,,N/A,,13195.20,N/A,,N/A,,,,,N/A,N/A,,,,478.50,N/A,,255529.57,,,517.70,N/A,283.50,4390.96,6429.48,6838.78,788.44,28264.74,304.64,,1297.02,6430.82,2724.86,N/A,,N/A,N/A,18398.96,,N/A,,,,N/A,N/A,,143.91,,,,,16.00,9975.45,,N/A,,,,N/A,1513.63,2057809.58
2019-20 incomplete,,N/A,,,,N/A,N/A,,,,N/A,1188.83,,,,,,,N/A,,,,N/A,N/A,,N/A,,,N/A,N/A,N/A,,,N/A,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,281.37,N/A,549.16,N/A,N/A,N/A,N/A,,N/A,,,,N/A,,,N/A,N/A,,,,,,,,,N/A,,,,,,,,,N/A,,,,N/A,N/A,,N/A,,N/A,N/A,,100.00,,20.40,,N/A,,,,N/A,,1105.50,,4416.96,,277.00,510.50,N/A,N/A,855.00,,N/A,,N/A,91.50,67.50,195.90,,120.80,,188.00,,,,,,N/A,218.40,47.95,2101.00,N/A,N/A,,,N/A,,,587.40,249.50,765.80,,118.45,,N/A,N/A,413421.59,N/A,6751.84,518.50,6158.70,,,,,N/A,N/A,,,,,,,,N/A,,,,,,N/A,7909.20,N/A,25692.30,,213.50,N/A,,119.90,,,129.34,2025.90,1921.58,,75.50,,146.39,52.40,N/A,N/A,,,,,N/A,,289.84,N/A,,,,685.30,650.50,,97.20,N/A,1492.95,N/A,34769.44,,26570.57,6019.90,,41031.78,64.50,15919.60,784.00,1270.12,130.20,N/A,N/A,N/A,3334.39,N/A,N/A,569.36,8.00,1028.90,,323.40,501.00,N/A,N/A,35.80,,,N/A,N/A,,N/A,N/A,3000.90,964.52,11474.62,6483.22,,,,N/A,,N/A,N/A,,,N/A,2849.38,N/A,,,597.64,9893.13,N/A,1936.69,1034.30,3708.04,1731.69,46379.23,131021.60,,,75.90,807.68,57.00,N/A,556.50,,103.50,,40.00,N/A,60.60,503.20,1145.20,5455.40,102.79,145.60,N/A,N/A,530.50,N/A,580.91,,,N/A,N/A,N/A,N/A,,,,N/A,,,N/A,,,,,,,,130.90,,,N/A,N/A,,,,,192.20,329.02,,72.00,N/A,36.90,26.00,N/A,,5077.36,,,N/A,,,,,,9380.80,,,N/A,,,,,,N/A,N/A,,,675.40,N/A,,206655.37,,,881.74,,254.82,10752.42,41333.64,1563.45,1218.60,21028.20,260.50,,515.68,2063.00,1746.62,,,N/A,N/A,22008.51,,N/A,,N/A,,N/A,N/A,,154.90,,,,,0.00,5473.80,,,,,,N/A,862.70,1182044.71
Grand Total,500.80,782.54,N/A,77.64,N/A,N/A,78440.58,N/A,1062.05,N/A,6849.68,1558403.51,N/A,N/A,103.96,N/A,N/A,N/A,40.00,18.25,146.84,716.55,10397.01,1906.09,526.22,2926.80,N/A,N/A,N/A,2873.74,N/A,N/A,6035.14,N/A,N/A,13304.86,N/A,12054.32,N/A,934.12,4102.03,464.47,N/A,N/A,240.88,885.60,N/A,487.72,N/A,851.58,7988.35,1932.09,1898.21,6321.80,2130.51,13.28,29.28,N/A,579.00,261.53,164.60,N/A,817.81,880.60,N/A,417.58,173.76,N/A,N/A,N/A,N/A,860.80,37.50,2945.44,N/A,7755.49,3.00,21846.02,N/A,348.00,64.04,34.50,N/A,115.20,211.20,N/A,81.59,N/A,54182.40,719.00,48.00,N/A,N/A,44.50,N/A,5.00,3524.25,N/A,5334.34,N/A,15.50,N/A,N/A,N/A,15.20,174.37,65194.00,5062.80,88326.99,N/A,3173.10,15155.84,2054.70,1478.96,11476.90,104.24,11.00,83.50,133147.35,1837.43,1634.30,16107.52,35.56,2077.92,54.80,9957.33,44.45,N/A,N/A,996.03,18.50,176.80,7182.74,339.15,116586.40,32.00,107.00,463.85,N/A,18.00,N/A,53.30,9154.16,10318.00,14082.02,N/A,4570.23,336.00,29.90,899.08,38003924.13,9953.90,1464012.05,24395.59,278031.17,N/A,N/A,97.50,24.00,299.03,40.64,11.50,N/A,22.00,N/A,N/A,N/A,N/A,6004.35,N/A,N/A,11064.90,N/A,N/A,2510.47,293414.17,84.38,1762526.17,677.00,15678.09,19374.87,836.33,9602.62,83.20,N/A,3510.62,56166.50,60639.86,44.00,3727.21,N/A,18144.76,349.09,247.29,1773.65,N/A,200.00,N/A,N/A,165616.14,7206.38,3004.47,0.00,199.45,222.30,4717.16,58859.38,36223.94,3090.07,14687.16,1934.30,124983.99,404.80,912829.82,N/A,2169619.34,527248.56,28.00,2341528.79,697.25,661270.40,19570.55,63680.58,3114.82,3052.62,27.50,2619.52,95698.86,146.00,13549.29,24561.55,234.00,528527.91,N/A,5387.86,21900.70,63.90,N/A,537.30,N/A,23.00,N/A,160.00,215.50,1584.10,522.70,61875.01,891880.41,1291529.49,319555.56,N/A,1005.81,N/A,177.40,7.35,68.00,263.90,6.70,N/A,82.90,71267.76,168.32,266.84,39.50,72903.42,1608446.03,336.30,52646.57,15098.59,172628.88,6724.04,1506908.00,14997490.95,N/A,N/A,2107.26,13390.07,2402.32,8151.40,108229.93,125.20,517.60,223.00,242.20,457.18,1681.60,7662.40,52431.42,817665.83,11063.02,2014.64,782.54,194.60,68221.64,58396.73,182826.70,N/A,N/A,48557.87,2400.05,61.60,49.10,19.65,67.40,1.72,21.24,N/A,454.74,4839.95,261.70,N/A,417.00,N/A,2.20,N/A,N/A,33820.15,N/A,N/A,48.50,1031.00,5125.40,N/A,N/A,N/A,10370.17,32962.13,N/A,17662.40,7796.23,122747.31,2397.36,606.16,N/A,170805.38,279.20,N/A,2125.16,N/A,N/A,447.91,N/A,N/A,790729.73,252.07,N/A,N/A,N/A,N/A,N/A,N/A,31.30,113.22,N/A,254.30,26.80,38963.70,4162.09,2535.40,11666058.38,N/A,301.00,25746.29,1356.93,19252.86,219926.83,691820.79,207471.58,40556.52,1451755.89,11298.64,1062.26,14998.04,384167.93,48992.93,40464.96,270.75,3583.10,4142.67,234745.29,N/A,1008.20,2.10,1166.95,N/A,369.66,503.06,15.08,713736.25,212.70,775388.15,1618526.46,2271.20,91.00,65949.33,6215.13,11588.90,2842135.19,398.90,3000.80,4056.57,158753.72,97208849.62
